path,size,suffix,sha256
gwy/gkdxy/res0033,3106,(none),6382a25f0014968485111d513c5f410d1a3af878b9bf82538dd3d93e5a6e8956
gwy/gkdxy/res0034,87,(none),ed92c691495ab8e2c15d97fe122f3eabbf4939af8c07f15a17c34f161d199baa
gwy/gkdxy/res0035,331,(none),fefe6a1e59421c14114fb4b6eba8508735038da32c3fe5556057455d1f388803
gwy/gkdxy/res0036,676,(none),fdfc707849ee61d8336fd7c5dd5bc093b44742dc2c704dc2a6f1e6ab0e78560e
gwy/gkdxy/res0037,76,(none),78d3b1116ccdbb0f40005eaec84e59416fa7dd725d69d5e6fee81b3530889940
gwy/gkdxy/res0039,88,(none),cf50d010c96157a8f890fa713af76aba40c88b1040703c4a0fd423320bb92e7a
gwy/gkdxy/res0041,23143,(none),190efba19784e0448d66d7adb6c6c296eb645e781d580bb87c3a9aad7b0da8a0
gwy/gkdxy/res0042,394,(none),2e978d7781732e0eac0a42604c897606e3f17e830c3ac4007560d398155d0b3a
gwy/gkdxy/res0043,2966,(none),aacb500d93db282ebfde105e7ff645c82009ef42128b7b384bcf0a02a956b31e
gwy/gkdxy/res0044,19341,(none),c8b1cd6070be24cf213aa5adb982bd1b1028f626161f4ffd81c68b326944af50
gwy/gkdxy/res0045,8505,(none),5730030bc62f3e26c2237b604fe78ff9bb835ed911a8c31a1e03530ab4cfc4d8
gwy/gkdxy/res0046,6043,(none),766f64700af28b1ff0edc689ef4bd2b58b87d7fc6d77aefd991c2ecf515a0eaf
gwy/gkdxy/res0047,1801,(none),214b2004dc23cf9db97eebfbc6d69d5a85f5e23bf50fba7fc48089e6647c9019
gwy/gkdxy/res0048,12069,(none),b8c96187218dc51d03524468a34b3a3672b8dd3bf359ed550b7073592a4b4078
gwy/gkdxy/res0049,1642,(none),edc28fdd4a4681353ba0861721865fa5f5e08eee06d0fef08f4fecd4a0fd3809
gwy/gkdxy/res0050,7367,(none),547107c6a27a07575c1e3d13eff2422db9f054e7f95441670d1e95fef0f557a2
gwy/gkdxy/res0051,794,(none),e2740a9113bed32f8c63003456a91f89db9e0f56caa32fa7810ec193683771be
gwy/gkdxy/res0062,392,(none),fa7ceef9940476f02173b1fa9d6fd427a825de48f56b62e6e36c620fe5919c95
gwy/gkdxy/res0063,72,(none),3db51ec6c7aed4f51062bd2308456204a5728b898a9e5c152a8afa8ba995effe
gwy/gkdxy/res0074,701,(none),a16e81161d857b2f1b72496d9c56f2d8313a52913572fa675beb5d01a925d7f6
gwy/gkdxy/res0075,12361,(none),2d104b95f654046a5429ba197ffcfdf42c23e61889263899cf04b938eefcc25c
gwy/gkdxy/res0076,8569,(none),c464b568c81ced0303c99d1577875c1f4f82b5ac8244e788b0d8f2ecf7808e4f
gwy/gkdxy/res0081,7200,(none),b08df0f1e47aa088649de1cb3a8c83e9e777837216afca35cfa26c8e84f7cb04
gwy/gkdxy/res0101,87,(none),5b46e5ea7fc96dc4313570a74cf3a2260a6e39a7005f1d3c34cf52554cbcf0ca
gwy/gkdxy/res0102,406,(none),e36904d30ce2cb384267d0d844ad0c9d2d75f9d2fd0aa3e625b3e7ce6b91aa84
gwy/gkdxy/res0103,178,(none),543b70de5062e66bcb9f1faa2b807fcf55e3d61e35c97a065cff88aa15d978e8
gwy/gkdxy/res0104,325,(none),cce39bb6e2d31e892f38db40d834b2ee40d2a4bc6b94149847270ef12e3e6bcd
gwy/gkdxy/res0105,38406,(none),eef3ee845113735a8dbfa8adecdd5e861f3e502f6c659ed3ae999384b89b641d
gwy/gkdxy/res0106,38406,(none),da65e9f86f956eeb5ac7cec21b84ab9f5f69f5cb0bd5d04e77eba1027d130bd7
gwy/gkdxy/res0107,38406,(none),c18cfb78f3c76d4605d115c07016704b9ea39fad88e1e8fa66596fa59135e04a
gwy/gkdxy/res0108,38406,(none),5ff9bcea40c75e241c6054c761614b0a944044191803f9c0a6417c616292f32f
gwy/gkdxy/res0109,343,(none),a12266f7f06da455f7cf960d69e33037d3a2fd3457cb9ec039f29e9bc8e1776f
gwy/gkdxy/res0110,338,(none),7d0c5d93dd60c082e805019bacf0c1c1f98445862adb5d162da205b140b65cf1
gwy/gkdxy/res0112,347,(none),70de25c277af12763147e053895d974924aa7398c5e130307634b5991049a8d3
gwy/gkdxy/res0113,276,(none),6e539b6d8452d46a140496ba80b1681d1ff6fb9bb66ca7abb83f01f38aac69a1
gwy/gkdxy/res0114,424,(none),c6de61a65268d7360a37012a05652815e3cf54da34abf9b8cd9def92b647a439
gwy/gkdxy/res0115,8108,(none),8a4f200a3ceaa406343a19489d7a80bd45a9a8d7c2d2a35650c1aacf2c16ac8f
gwy/gkdxy/res0117,6144,(none),7b29d96de13f716e4651dc7bbe7ebeeccce32453318e098f3e42a23abab67d81
gwy/gkdxy/res0118,8465,(none),3eb46d1dbdceed16f42bb6104b5e01c81340869cf37fdc45f51870d5bf78fa2e
gwy/gkdxy/res0119,281,(none),29c6560aa87a83dc2fe75485413506e5f2397d4051831fae70eadce89e2380d0
gwy/gkdxy/res0120,51,(none),d0f5417171cc4c229f0e68be025985430b362940d1796ffeb9cc51f0f7db12c0
gwy/gkdxy/res0129,1065,(none),9e0892664dbde18a123f564fedb5ff539c9947125f83997d55251d39a6be01da
gwy/gkdxy/res0131,1040,(none),d8403371f406fcc578c85ac6223e571a52cf0c47b5f1e5b12357203c516414dd
gwy/gkdxy/res0132,130,(none),14c115cdf273535bdd4db8f3309af6fbf002e8db08578427160313fb2ae54bcd
gwy/gkdxy/res0133,126,(none),0bdb3389955fd0008d71e54de1ffd46c1d8622d0d5e9cddbb1e0f9143a5b3f58
gwy/gkdxy/res0134,280,(none),a70aa079c88e4dd42e9826d1d3cc71fd5c4aeb21137db0ad7797b495b2ff4fe0
gwy/gkdxy/res0135,88,(none),ff9453b276252fe67cb9ecd774d2859c2985b63ab47297d1ddca02969ef7d77b
gwy/gkdxy/res0147,1676,(none),df4f9f41d44e29b0cea7c4a838089413005fb12c27818141300d8670f716135e
gwy/gkdxy/res0154,351,(none),4b271a9eb8df2baea714c79596c867aa7cad6b72bf57d069713d53496088973c
gwy/gkdxy/res0156,1027,(none),6d2b184f3840b82b5abb4196c3f8cda4ba1b06a738cf8cacd588553c0a95f95d
gwy/gkdxy/res0157,421,(none),9ad8502f2b681e840bfd0266f034b6c934037ca9461368cbfa2c026e142ca2d2
gwy/gkdxy/res0158,428,(none),a2facf43fa5022a7535414317cf2529ee0b2b732830059af16fb8233a4f022bf
gwy/gkdxy/res0162,12041,(none),a12795e9c284783eef8fb0df8a00aa18ed062054122668defbb72533ee60dd9f
gwy/gkdxy/res0163,65,(none),8671600f48ffa23bc38b4a0e8187bd5881c34aef9c24cab4a398e72029546f40
gwy/gkdxy/res0164,64,(none),94163e65a6d80d70501d54bb443f4d7f31fb0e0cc5e81fdc6193cccb5f52ed3a
gwy/gkdxy/res0165,74,(none),79e48033d01830813a27185e524c7d1a356bf1a8b2636b109c3455edb068107f
gwy/gkdxy/res0166,35,(none),e123880cb387a0e1bec7f7c278b83df54db9a99acddb13db4c24c679551db49d
gwy/gkdxy/res0167,674,(none),b2f85a25494ac4539afcd66c97a0fbaad8a35266f5ab42980fc653982b977ada
gwy/gkdxy/res0168,169,(none),a33c381c67c9928785dee6db5485e5de69d4e8eb7101d98e72f3d6976fbea6da
gwy/gkdxy/res0169,37,(none),1e2c894010ad592b9c0686b095168bd6b000eda83380ad56992aafbdab9d359b
gwy/gkdxy/res0170,47,(none),9b6e99ccd0a474e11ab4be192fd332fba9f60504be1bb7d93f9c325ba13dae99
gwy/gkdxy/res0171,37,(none),325a1022179471dc640aab5bab03b59683e833adf16d24bc3b278f64329ebbe3
gwy/gkdxy/res0172,43,(none),b1801e4c2f983b16223c23c9add10d206429bd70d75e4f3859e79d7e90af0827
gwy/gkdxy/res0177,169,(none),7f40eeff5905bcac8f38375b26c719c25ade361ffdad174e9982212ce1a0d82d
gwy/gkdxy/res0178,161,(none),75795747c3c4ed2bd36511aa0b9d1c314417c111f7cbbbea362a6361afbe1f9a
gwy/gkdxy/res0179,90,(none),e93a4c2b9daa1a97719deb0382df068cc1835c1b2df637aa92d6384f0efaa660
gwy/gkdxy/res0180,60,(none),0fdadab70342d745bae4a9198c7ed5af96a14661898c5640c79c50847bf35a26
gwy/gkdxy/res0181,174,(none),e0c38380aef09ab24fec284b91c1be6f237bf5d70d7e78e6a744b770920dbd14
gwy/gkdxy/res0182,79,(none),c20dfa9ab9ac49551c0d98cab794b8251f137d624b10875c6a0478ccf4f88552
gwy/gkdxy/res0183,8492,(none),5e4dd642374af9868f38e2e82a12b62ee83f5651c395f4daac6e8f455867feb2
gwy/gkdxy/res0184,109,(none),01cbb23120da209c073443b2affc43a8a5077fd7746d36e6a11d30838d9defcf
gwy/gkdxy/res0186,276,(none),4917a50452e753b6b29d41dcee79ef6312eff3b497786a3d82e11d817e0d5367
gwy/gkdxy/res0187,180,(none),4cc53882b70dbb8bbad51fb7ebecd1f717d5161ee237a274325c014571726d77
gwy/gkdxy/res0188,238,(none),ac444f5548fffc5656c09ba69b3593a7698a7a9a0e9bbe94ed82ec2791b187b1
gwy/gkdxy/res0189,183,(none),a33350b8cb4b6f79b3d1f65ba6bf42349e8c4f30efa514e14b19b11db454534e
gwy/gkdxy/res0190,101,(none),f92e55ba1ffa7e4bbdafe2819f81bae1975542b70908a48eb885b334a7918e55
gwy/gkdxy/res0191,13899,(none),597bf68edcec3f47521aa61fdd7f81d6d7d71820538a933bcdb1bd21727fe24a
gwy/gkdxy/res0192,383,(none),558750f88f447428c1babc76860848052bad5d86fc9aad684117874af24a7402
gwy/gkdxy/res0193,208,(none),8492be4a0ea4aca085982501cb8310a6aae0f4a4b3aa417b687d441bed41a975
gwy/gkdxy/res0194,169,(none),6b3d1974dfb5d697a8b402509148592d57b9e0ffb7f1d7f9c45ff1bbe3d2f68c
gwy/gkdxy/res0195,412,(none),4729a371a27b2f4d62acf33da91fb841bebf1f1db079ff1265503345e761f9f7
gwy/gkdxy/res0199,423,(none),17eaffeacb129196974b68a479380fdaf41091c4fd072fc7e574550bc6c4de93
gwy/gkdxy/res0200,205,(none),647a372720b8c764ad31cf5d2bd0fb06910fb7c22dfe77633f7ff8e595a36dee
gwy/gkdxy/res0201,120,(none),936154e0e74a249a0aea7ed615d30066547dd1b658dca876889a02deb21a58ed
gwy/gkdxy/res0202,222,(none),921aa04c063247444a12613a062eb3334badd1842bccdb59fc65ce8e8f1568be
gwy/gkdxy/res0203,372,(none),4b50720f2a5ce9332154253e1f0ce3e7a8e2a8a598c34f40f113138280ac3f82
gwy/gkdxy/res0204,435,(none),18400629bf5e8205d50aa9d6911b2c7c404848b8f8232d31ba4361098ea8fc8f
gwy/gkdxy/res0209,3878,(none),d90d6cbe8ebdf4e7daa786dd9349b3af284bc6ed55cc71090d9ddddad0a67456
gwy/gkdxy/res0218,3942,(none),df70d4c3afc155bc1579f31832ca6b8e2ec7e1ee8cc6d9f3185bb461044357d5
gwy/gkdxy/res0223,8795,(none),da790f185c164d09124142b1520f29412e7bba492a8aec2b40e20413cebbd0f2
gwy/gkdxy/res0232,12715,(none),2a863178e7fbfa9d0cf1de0f6962064a84c2c7eb86c4762f1f7247852aa21100
gwy/gkdxy/res0235,11219,(none),f5fd16f078409516c55d201a2aa5769d535d6937af18c904f129f63d2f483df1
gwy/gkdxy/res0236,269,(none),ac86ff02df6dc653cb495d450df4fae8692e46dba49f9343c5780797e969f010
gwy/gkdxy/res0238,7981,(none),3076c45debf55d94137bf2db23e3ece854afcd1dbdcf2c04cc58b77b3e03649c
gwy/gkdxy/res0239,192,(none),8114b14329a09562a50fbbfe36df46b80b200821abe2f6d62f95eb133cd4364d
gwy/gkdxy/res0240,204,(none),333166c1db518417ee1962933c8a08d1688e94a54b994edbcf82d2ec894e813b
gwy/gkdxy/res0241,219,(none),19a207650cf6c277b9f21ec497d5c394591b51d605c3c709754631027e0dddfb
gwy/gkdxy/res0242,288,(none),994ab746226caa663a079b5ba44232aab2318df88a2d4b45934df663e20e043e
gwy/gkdxy/res0243,11836,(none),26f357d32e630c9d86189b63ac9b0fd37ed50e40d8b8c9fba23eacf335fb6fca
gwy/gkdxy/res0244,11575,(none),56778696486a4632efd8107995f377f6154c82018047cb3f945ecf83c89685d9
gwy/gkdxy/res0245,99,(none),25774287ed9ec6b50d954498c39e99cddc2b433defce7727e0ce0fd3f07ceb6a
gwy/gkdxy/res0246,21768,(none),f0ce1967df01b78acd15534372a5c880a1257cbf973f7f7922b31c654279b685
gwy/gkdxy/res0247,15193,(none),a54b8b5fdc06cf5bd04f7345b239a44cb23f6dbc55b024aaf990d263f98d5e6d
gwy/gkdxy/res0254,246,(none),c50f3284018a1d05846a7b8a68e9ce35f30c07f50a3385b6660f8747dbc78571
gwy/gkdxy/res0255,235,(none),b0d25ca2ee26acc82fac702b42fda07b875a1626bff5b3061710c0aa906a38b3
gwy/gkdxy/res0266,853,(none),d211861c491ae4079152bc9d47f9a6c2e01b76e353bd94f6377fdb09e0d05a9d
gwy/gkdxy/res0267,798,(none),199dd0a39e6b975893e3a3836a7b92c6ea0e0daf4bd47ab6eae48ac834435474
gwy/gkdxy/res0268,629,(none),e819617023120d5ef8a43971525948c6a3ff55dd5632597f6e4f09da98c1001e
gwy/gkdxy/res0269,624,(none),799f21f220740780eb5cafffc27c6e7b427597367b937c449bf83e8b25497f16
gwy/gkdxy/res0272,8010,(none),b8935022c8e89070527a8f847c8845644cafbe130dac01d9f7163817082314ea
gwy/gkdxy/res0273,84,(none),31faef376160758151171592cc81f980375e33ac910d45d89df277c15e5ddb45
gwy/gkdxy/res0275,1543,(none),8b7a001c94e3ed05526871c56c719850689b49dd9da1047e6de94cfd2bcf2bf7
gwy/gkdxy/res0276,939,(none),4f82b08ba4849a9233e18f6a82aa5b09e17908fbe121fd314fca58f8658445c9
gwy/gkdxy/res0277,773,(none),db09167cc2d40c21889fbf303bf74d1a932520a8d51e7e990dd4058cad264af8
gwy/gkdxy/res0278,955,(none),58666f6b5c1902c849ff2e6d4871b7a8824ce987bb530b8285ffbbffc70355ce
gwy/gkdxy/res0279,99,(none),9823236a130a1536d90426fe6926ffc75cddf5bc493566e2c1f161bda2cc00ce
gwy/gkdxy/res0280,4197,(none),9f8afc8bc55f7ae6427a9755a1abeaec5ffa88b2be83d606583dd3f9496ac540
gwy/gkdxy/res0282,823,(none),4cb059af33aa5e572cd270568150bd4ca693c89cc54ea3737b0f68bb44981115
gwy/gkdxy/res0283,95,(none),923dd3307b7413b3bc04de10db788e35e70301e0d56b8e7a912f6ffe84394bc3
gwy/gkdxy/res0284,667,(none),e52bb67b9d1749e4f608d210913abd0896298fbb1556ee8e5945cd6f8f5baad8
gwy/gkdxy/res0293,538,(none),e99b4e08b1aa14b824e6df096ff7f259a93e75b73a3174edc1d2bb88ca6dca0a
gwy/gkdxy/res0294,247,(none),e96590894f03f262a9e452adc779329927be1b5d2339b9d16207a0d7e0e32b09
gwy/gkdxy/res0295,226,(none),9d79516e627bf8cfdb70c1b9d8be71a29db06f984d209f7a95c922484dfb8d0c
gwy/gkdxy/res0296,622,(none),24069383b014223b931cf31d51ffda07be291864557841ce3f3ca0c92b8ce771
gwy/gkdxy/res0297,1194,(none),7b0b84c183ec8b39e2e97a328a371e7b58bdffa5272745b31328ff30e3198785
gwy/gkdxy/res0298,1490,(none),798972f52fc77e83e0b3acc1e1f3218ad59243763a3bd3bc3bf1ef2311be6cf2
gwy/gkdxy/res0310,3684,(none),90c4f79d2d98b25491003183e534f49c1aade7c546302953b18cd464fdc1d990
gwy/gkdxy/res0328,1995,(none),2ee5a13cf5ccf3ed41d6c18892e7439bd106f6bc8cec8909c8b718fe8f658e14
gwy/gkdxy/res0331,4495,(none),bf650411f5d7f3eda614770f2e1ed451533d3bc7eefaa06c4ecc927d40230f12
gwy/gkdxy/res0332,1575,(none),a1a77f54fb16f5ddd44a54e08b35c25014d517f40342838cf3be674930fb68d5
gwy/gkdxy/res0335,5474,(none),63ab8257a1f4c4979f0b60c2733dae0d11ba0c7359845ba3b67dcd9fb35299a2
gwy/gkdxy/res0336,1604,(none),8abdee6c972012e8406962c64b90f8daebef39c5b5007268076b8f7e75d3837e
gwy/gkdxy/res0339,4452,(none),9628a3796921b3e646841806372381ac10b0ec751a5a83cabcae7ae23ccb8dfd
gwy/gkdxy/res0342,906,(none),d178238d54c220190d65bca845829b648a352a3fb460f2db1bf4ac0d0ae90818
gwy/gkdxy/res0346,892,(none),b45ad45cdbfa921dda54bedb2f666576b1ee0c2538b53691cd198abcfb7b38d7
gwy/gkdxy/res0350,841,(none),2133c70188b7aec68348db1f3e88fc743f80b565a6c37ef871ad597733faa470
gwy/gkdxy/res0361,269,(none),95144aa543b20973a17d0e9e940df61bc9543fd4308395d46be23fb32b08262b
gwy/gkdxy/res0362,469,(none),919c297a221cb7f30711a99800605b5501c1323f424b1cbc27eeb9c4cc273d3b
gwy/gkdxy/res0363,198,(none),edcb028c6a870d8ff2d87dd1f8f74dfc840e984e83ae184619e846a3ba587562
gwy/gkdxy/res0364,205,(none),356cea0a7d92cbc4ad36e1f7694970f82a2796afab6c8426feaeeb1a1eec6a35
gwy/gkdxy/res0366,868,(none),7d0f4f5e1621a9a196e92f4ccb2133cdfc671f365062362e73d638c9bd07803c
gwy/gkdxy/res0367,12390,(none),655619a95d14104c13951478a0a8774197f1963252c9bd964774c8dab6913261
gwy/gkdxy/res0368,10989,(none),c83cd1df0e93a57c27b6d250f18b0d782206033e0dc6342afea0eac9068ffeea
gwy/gkdxy/res0369,358,(none),227153f386743430ae21d699270b782b0acc4183d697df737b2508a5293dcf8b
gwy/gkdxy/res0370,266,(none),6e49969950983109cf22e092e188d3d4716ce4f0df157f746157b855fdc14262
gwy/gkdxy/res0371,538,(none),0ce076c84d8650add130ae6722167dc9d9bd0c5f121daf22b55cd6506a06e4fb
gwy/gkdxy/res0372,314,(none),88aae7208713836f9e0f87844af5a8aa1b2023d69437cadd3694c98621fb38e7
gwy/gkdxy/res0373,524,(none),e4b740b06455dfbadcc4181a611f2808d7bcc9aea6f3b032b3b449bc07369cde
gwy/gkdxy/res0374,334,(none),5234b23e07becdf664e5b6dae3b5646297e4954f28159f6f58ea0c82f78e3b24
gwy/gkdxy/res0375,288,(none),b52bbdac76ddefb4847a2e19a1135cb839bd09f284fa1a56253ec827315ebcf4
gwy/gkdxy/res0376,431,(none),32c49d6ce15d1c955a3448ee7da358dafd66ce6d3cfd24dca13bd974d3be13dd
gwy/gkdxy/res0377,285,(none),33119671f053266d651b46d74fee0c3ceb2629e19f1bd6c7042f08bcf92d9ffc
gwy/gkdxy/res0378,350,(none),1f34ff8929572f824870ae6e7c1c980ce16c8388b96ebbec8ba55496e0074319
gwy/gkdxy/res0379,9231,(none),6cbd85962481bd026559db26cf498dfefbd1de2c5ffabe3ec13f94c0c33b65b1
gwy/gkdxy/res0381,563,(none),5709633c612261e6bb02afdaeb9476b4d1e7a2fbe425e8118c360b12e4b6261c
gwy/gkdxy/res0382,2548,(none),91f08b175add4f4fb9d0558e8bdf04fddfc5761856b7f4af383edc7401626417
gwy/gkdxy/res0383,836,(none),167188f9f87593d49b77b61a68b2d8816c543b6393c6e0122c5fbe037c22523f
gwy/gkdxy/res0386,96,(none),7146fc731cba61b414f5ffdc52bd0ce2b0f1917f285df5bd6a0b5e5cf955d8f3
gwy/gkdxy/res0387,96,(none),fc938e09f86cea5254a18c0cecc7d06d9a2ebbe0ca86e7fd7060eeb1b6f2c7e2
gwy/gkdxy/res0388,6930,(none),6d8acafca9dcf2c4a042ec1a70f6f7d9fa7ff3fbdb33d909172fad95a82d9f2c
gwy/gkdxy/res0389,13567,(none),808ea59ddf63e44801df8e5aa8653996d68b5a73e47c576b9e572772588da1c3
gwy/gkdxy/res0390,13229,(none),9c449c3506bface42113ab892045fd9d98dba285b0085ca8ac5a9c473fd1e063
gwy/gkdxy/res0399,1895,(none),470589811562b64fbd985d196ca0ee445167775db05adb2462cc10cee7093c5d
gwy/gkdxy/res0402,852,(none),b400ce94e1d55c7cdf6d501f7a312b63e93393fdcb2542dc01a48f055750dcc5
gwy/gkdxy/res0411,696,(none),cda39580c1cce782ad2c1c000578a2904962a4657936694914e10f220a07c70f
gwy/gkdxy/res0412,3478,(none),5c8d22a8c9630a0eb52528290a48329b201554d01f5142fb9a2c2315e02ca445
gwy/gkdxy/res0475,1122,(none),ed1749f3f48c09cf85150df819c3eb8754e9a414d6c1fae97bb2d064c5adc7a9
gwy/gkdxy/res0489,1106,(none),ee6bf2520fd633e2968a1fee794ef7ef7bed943f8726619a4db0a3897bd3be8e
gwy/gkdxy/res0542,1167,(none),8f4c17d73cfe598138ce20549b28c7c976b800af6553d171e9f03c3fbe0fd7d0
gwy/gkdxy/res0546,972,(none),b195698c4036dc63e6439b3428245a07716491077d545e69b9341d538a9e0c45
gwy/gkdxy/res0551,289,(none),a979cbaf890235761cc79efdac57323be0efdb148f801cd8873e577830288b14
gwy/gkdxy/res0552,101,(none),e7c442104ab6d3e4bc27b911265543fbf6a5514bb691ec61195092a7640939e2
gwy/gkdxy/res0553,696,(none),2ef132bc7a8642dca936773bf3c5e387c31b80ab26b3dcf8ece7f39d578f321e
gwy/gkdxy/res0554,123,(none),3c23980fc94f32b24bac6b94cb974518a3b183755546beb805fba126588474dd
gwy/gkdxy/res0555,998,(none),055be03fc5f302cea68b2946adaa2764e404f6dd2580a5f2c9d8e8c7918cff6f
gwy/gkdxy/res0556,939,(none),c68b505f9d147063e6a958209fe96ff56446349b58949515e0ebe2fdd924d83b
gwy/gkdxy/res0557,531,(none),ef166e66e5b816751e0741760bbdf2326423795cc49db25e4d02127dd71556b2
gwy/gkdxy/res0558,961,(none),d0f1135ffb70a561022e7d697ef4bfb2d20f5fa35a4afa71f2d000f16373ec7e
gwy/gkdxy/res0559,289,(none),87e5d955a0d417e1b393268923c0a9c451632de2a93b5d95e6999664cea3d3ce
gwy/gkdxy/res0560,913,(none),39c79a9db2ff10c5716f13571bcc1ffa7f23d68ea9c11827c2b588c561267392
gwy/gkdxy/res0642,488,(none),d7111461513598ae79b4091c785a453fef97b0e4f5cba1a37010e35abc472a53
gwy/gkdxy/res0643,649,(none),a4f16f39faebe5ce6f6d6959e18ca7bc69b79fa08f8e6a97bcd2a2593b1a782a
gwy/gkdxy/res0644,133,(none),000829287655ca512718785851cb2a2ddc0fe720ecead841c3075ba4fddf9ea0
gwy/gkdxy/res0645,132,(none),400eeb800d16f777b5db9272cc4775e5c69cfb104c012ce8965526c2fac4507d
gwy/gkdxy/res0646,130,(none),a30874121535fa5493b5de7e726c379d84d9f039596ac91b7d54b7e77dc5d8e8
gwy/gkdxy/res0647,380,(none),56f0a137faf0e845d533ded817b6adf65cf84ac5f3ed3ce1eb884a5b7381cba4
gwy/gkdxy/res0648,679,(none),8cc5aff1d976b1e7effb953d7f911d4bd3d9536bc02fd752d5db8188bfef73a0
gwy/gkdxy/res0649,243,(none),04a0a19baf4346921da8b0af89b84b1505bf54963e7c658989b25763b15338ae
gwy/gkdxy/res0650,169,(none),2e057953e7b0c9bec8ada81ffe6c41276287862dfcad5d310baa85a78d56fdbe
gwy/gkdxy/res0651,441,(none),c52800778dccbb8bb90f502b2377b91ccf953c793552b142969e8d14d4470bce
gwy/gkdxy/res0652,193,(none),6f5f5ec76277d80aa0a3d2373d021cdfbb358a7ca58043c6b451a2297ac3a9ad
gwy/gkdxy/res0658,1040,(none),d492092ae52c36b61d04795233fda0682c30600bf856ff53fb7a2d6a0ec0a2fd
gwy/gkdxy/res0659,1136,(none),9ef4e96d0409fb909b04e9e94d1a92e6ad9f9662c89d1c0514eaba3be8a2f4ca
gwy/gkdxy/res0660,1019,(none),3449b5ef1a6ceef7b102bc833b6f3648c0ea7b88af7ab78aa3cd08faedf93398
gwy/gkdxy/res0661,1069,(none),b341a12e0d8b11713663c0fd8cca6c441c69f922b686db1d66de8f044e9dfc48
gwy/gkdxy/res0662,1082,(none),af1bdc7179c82f879d6f5649d1228b06f4058ad94209ee2ed2b3edb4ea0fb817
gwy/gkdxy/res0663,1242,(none),7ce25513da3d4f47793ae95a4c25d63dab3e49b1b66245fac9ce143eab1de08e
gwy/gkdxy/res0664,130,(none),3807ffa2042acbd460fb8a7aeb35d2554c5a6cea2c082b9904e9d0df84075e7e
gwy/gkdxy/res0665,1071,(none),c7772dd091e6f6e9ca3559f5bba7389a697a74a39ed896414b02e16ed1c2dda2
gwy/gkdxy/res0666,1057,(none),4fabdefd777840f45f2b0fce18436a4f7ef75c933099a7f684dca2e29789d552
gwy/gkdxy/res0667,1216,(none),7084e7afcb345246df7d2e87f40adb60a124029e1d78810ccd17c40afdf41776
gwy/gkdxy/res0668,1137,(none),40674551f17d9186a937bc1db9ed830d75be07819a036f64ec02dd537ba757bb
gwy/gkdxy/res0669,1069,(none),aae9d85acdaea8327c6520128a98f791073fbceed3b5440b290206d4bc15a209
gwy/gkdxy/res0670,1076,(none),616622bc47894a12141de8dcc962b84619262ad00a78e225a59bf210525da35e
gwy/gkdxy/res0671,134,(none),098967f7986edcfa92e977928b7c18987be6eccc7cf9722a06ce7b6a31d4e4fb
gwy/gkdxy/res0672,95,(none),565186edb55f6233c971c915a3d5057d59877187c5e61f19adfaeeb9c62fe8dc
gwy/gkdxy/res0673,123,(none),70a3100dd90e431fd373ebae7da845938166e0dfd3019f0ec6c9f56579c10c6a
gwy/gkdxy/res0674,6588,(none),b1883ba648e3dc55cd393ce40acb9977d0570d8ce979d28ec8552f0e9b6a06b9
gwy/gkdxy/res0675,1063,(none),d62885259ebfffc6614fcbf90a9fa437b933add806bbc1da1e1519b60f48190b
gwy/gkdxy/res0677,1086,(none),acd7f72d1e62897cdbf4f45bc7340518b4cdff3f14c5ba7289f70eb338ed15c9
gwy/gkdxy/res0682,1252,(none),30ae06ac49135aa0912da59bd150c5a6c9cb0fc9d24aa3f0a0ecf171c1c521d7
gwy/gkdxy/res0683,1027,(none),d47ac1d8a50df3c053554e696001c9f2913539ee12d6829c8ecf6195198cad6d
gwy/gkdxy/res0684,1014,(none),ec57871f99c006504bee6d88995f7a4cc0f820f469d9d04d4ecdaed8146b7128
gwy/gkdxy/res0685,1102,(none),879ff3200429398923bed5ca9be829f42673423b4087ab19ee88ef1b02e65196
gwy/gkdxy/res0693,1035,(none),e5e3251712ceee212003606642c60f5c2f5ffc869976b9851d0e65f9559deee3
gwy/gkdxy/res0704,1054,(none),043fb61537caeebc2125e23d0a27aaee053c4c9783f94d73adab3dc409b99612
gwy/gkdxy/res0706,1050,(none),cb662aa7be5ccf2a980f032416e71a4ee479eef849c3e90fee307af4bd611641
gwy/gkdxy/res0707,6448,(none),f01a9c140f500121a86961ff45dcd948e486525340f2b425dd5a3789b25c1442
gwy/gkdxy/res0708,640,(none),ca60b3e12588a9c200d189f688e9cc0067ef6f1536f2d8f475d43d26804ef079
gwy/gkdxy/res0709,368,(none),3c752b9da3fb0d0396b92d4f47a8205f30e8744131691fb2ada1bff85ca254ec
gwy/gkdxy/res0710,90,(none),10e50a964ae3f0650b87f099bea88eae9901503a7e7ac04bc59fffafa4706bc5
gwy/gkdxy/res0711,89,(none),ecb1121523c29931252f9ec32f253da88a4c30eed58c349d6298fbcf4bf3f0e8
gwy/gkdxy/res0712,261,(none),7c025ccf277eb19a86bd4490c819c1a61582d91b632335249ff478f6a90f1b80
gwy/gkdxy/res0715,705,(none),fc2976af808b1d40c25a844065f1b2284dd90b509a0396f3e5cd31debae99635
gwy/gkdxy/res0722,397,(none),04a4e465a5f64b7d7825decf05a04c20c1d74e0906f63fcd91b8573f225bca74
